0,1,2,3,4,5
1632268618342,0.5,24.19,0.0,0,17.38379
1632268625397,0.0,24.19,0.0,0,4.916992
1632268632454,1.0,24.19,0.0,0,4.8583984
1632268639550,1.0,24.19,0.0,0,5.0498047
1632268646637,1.5,24.19,0.0,0,6.129883
1632268653692,1.0,24.19,0.0,0,4.930664
1632268660749,0.0,24.19,0.0,0,6.305664
1632268667808,1.0,24.19,0.0,0,17.53125
1632268674869,0.5,24.19,0.0,0,4.8583984
1632268681933,1.5,24.19,0.0,0,4.741211
1632268688997,2.0,24.19,0.0,0,4.916992
1632268696060,1.0,24.19,0.0,0,6.305664
1632268703122,1.5,24.19,0.0,0,17.206055
1632268710178,1.0,24.19,0.0,0,4.9228516
1632268717233,1.0,24.19,0.0,0,5.033203
1632268724290,1.5,24.19,0.0,0,5.727539
1632268731365,0.5,24.19,0.0,0,6.3623047
1632268738423,1.0,24.19,0.0,0,17.436523
1632268745478,0.0,24.19,0.0,0,4.916992
1632268752534,1.0,24.19,0.0,0,4.916992
1632268759588,2.5,24.19,0.0,0,4.926758
1632268766637,0.0,24.19,0.0,0,6.466797
1632268773690,1.5,24.19,0.0,0,5.1123047
1632268780747,1.5,24.19,0.0,0,6.2470703
1632268787804,0.5,24.19,0.0,0,17.442383
1632268794866,1.5,24.19,0.0,0,4.916992
1632268801913,0.5,24.19,0.0,0,4.9697266
1632268808979,1.5,24.19,0.0,0,4.8583984
1632268816039,1.0,24.19,0.0,0,6.1884766
1632268823084,0.0,24.19,0.0,0,17.331055
1632268830142,0.5,24.19,0.0,0,4.741211
1632268837198,0.0,24.19,0.0,0,4.857422
1632268844254,2.0,24.19,0.0,0,5.385742
1632268851317,2.0,24.19,0.0,0,6.1884766
1632268858379,0.5,24.19,0.0,0,17.379883
1632268865435,0.0,24.19,0.0,0,4.975586
1632268872503,0.0,24.19,0.0,0,4.975586
1632268879571,2.0,24.19,0.0,0,4.975586
1632268886623,0.5,24.19,0.0,0,6.129883
1632268893680,1.5,24.19,0.0,0,15.633789
1632268900738,1.0,24.19,0.0,0,6.2470703
1632268907799,0.0,24.19,0.0,0,17.557617
1632268914865,0.5,24.19,0.0,0,4.8583984
1632268921926,1.5,24.19,0.0,0,5.022461
1632268928976,1.5,24.19,0.0,0,4.8583984
1632268936037,1.5,24.19,0.0,0,6.1875
1632268943105,1.0,24.19,0.0,0,17.333008
1632268950182,0.5,24.19,0.0,0,4.975586
1632268957244,0.5,24.19,0.0,0,4.916992
1632268964294,1.5,24.19,0.0,0,5.0341797
1632268971356,0.5,24.19,0.0,0,6.129883
1632268978416,0.5,24.19,0.0,0,17.37793
1632268985466,0.0,24.19,0.0,0,4.916992
1632268992524,1.5,24.19,0.0,0,4.8583984
1632268999585,2.0,24.19,0.0,0,5.161133
1632269006651,0.5,24.19,0.0,0,6.9970703
1632269013711,0.5,24.19,0.0,0,9.051758
1632269020768,1.5,24.19,0.0,0,6.1875
1632269027830,0.5,24.19,0.0,0,17.734375
1632269034886,2.0,24.19,0.0,0,4.8583984
1632269041940,0.5,24.19,0.0,0,4.916992
1632269048985,1.0,24.19,0.0,0,4.8583984
1632269056033,1.0,24.19,0.0,0,6.071289
1632269063092,0.0,24.19,0.0,0,17.44043
1632269070147,1.0,24.19,0.0,0,4.916992
1632269077200,1.0,24.19,0.0,0,4.975586
1632269084246,1.5,24.19,0.0,0,5.0927734
1632269091303,1.0,24.19,0.0,0,6.1884766
1632269098358,0.0,24.19,0.0,0,17.263672
1632269105415,0.5,24.19,0.0,0,4.9746094
1632269112464,0.5,24.19,0.0,0,5.208008
1632269119526,2.5,24.19,0.0,0,5.208008
1632269126590,1.0,24.19,0.0,0,6.1884766
1632269133650,1.0,24.19,0.0,0,17.277344
1632269140710,0.5,24.19,0.0,0,4.8583984
1632269147770,1.0,24.19,0.0,0,17.561523
1632269154824,0.5,24.19,0.0,0,5.0341797
1632269161882,0.5,24.19,0.0,0,4.7998047
1632269168937,2.0,24.19,0.0,0,4.8583984
1632269175990,0.0,24.19,0.0,0,6.1884766
1632269183048,1.0,24.19,0.0,0,17.66504
1632269190108,1.5,24.19,0.0,0,4.8583984
1632269197157,0.5,24.19,0.0,0,5.385742
1632269204206,2.5,24.19,0.0,0,5.151367
1632269211267,0.5,24.19,0.0,0,6.5478516
1632269218327,0.5,24.19,0.0,0,17.370117
1632269225379,1.0,24.19,0.0,0,4.975586
1632269232444,0.5,24.19,0.0,0,4.9160156
1632269239509,3.0,24.19,0.0,0,5.0908203
1632269246570,1.0,24.19,0.0,0,6.416992
1632269253635,0.5,24.19,0.0,0,17.338867
1632269260715,1.0,24.19,0.0,0,4.8583984
1632269267776,1.0,24.19,0.0,0,17.493164
1632269274834,1.0,24.19,0.0,0,4.916992
1632269281887,1.0,24.19,0.0,0,5.0185547
1632269288944,1.5,24.19,0.0,0,4.857422
1632269296005,0.5,24.19,0.0,0,6.1884766
1632269303061,0.5,24.19,0.0,0,17.086914
1632269310118,0.0,24.19,0.0,0,5.033203
1632269317179,5.5,24.19,0.0,0,5.1552734
1632269324248,2.5,24.19,0.0,0,5.0927734
1632269331301,1.0,24.19,0.0,0,6.1884766
1632269338365,0.5,24.19,0.0,0,17.260742
1632269345419,0.5,24.19,0.0,0,5.663086
1632269352481,1.0,24.19,0.0,0,5.0341797
1632269359543,1.5,24.19,0.0,0,4.9365234
1632269366610,1.5,24.19,0.0,0,6.2470703
1632269373673,1.0,24.19,0.0,0,17.61621
1632269380727,1.5,24.19,0.0,0,4.857422
1632269387779,1.0,24.19,0.0,0,17.745117
1632269394838,1.0,24.21,0.0,0,4.7978516
1632269401894,0.0,24.21,0.0,0,4.9814453
1632269408948,2.0,24.19,0.0,0,4.9697266
1632269416005,1.5,24.19,0.0,0,6.129883
1632269423069,2.0,24.19,0.0,0,17.575195
1632269430122,1.0,24.19,0.0,0,4.8583984
1632269437179,0.5,24.19,0.0,0,4.7998047
1632269444239,1.5,24.19,0.0,0,5.0927734
1632269451295,0.0,24.19,0.0,0,6.2470703
1632269458352,1.0,24.19,0.0,0,17.496094
1632269465408,0.5,24.19,0.0,0,4.916992
1632269472463,1.5,24.21,0.0,0,5.1171875
1632269479527,2.0,24.19,0.0,0,4.995117
1632269486596,1.0,24.19,0.0,0,6.8808594
1632269493653,1.0,24.19,0.0,0,17.280273
1632269500708,0.5,24.19,0.0,0,4.9160156
1632269507773,1.0,24.19,0.0,0,12.391602
1632269514817,1.0,24.19,0.0,0,5.5029297
1632269521873,1.5,24.19,0.0,0,4.916992
1632269528924,1.5,24.19,0.0,0,4.975586
1632269535985,0.0,24.19,0.0,0,6.2470703
1632269543052,0.5,24.19,0.0,0,17.461914
1632269550113,1.0,24.19,0.0,0,5.0341797
1632269557163,1.5,24.19,0.0,0,4.975586
1632269564218,2.5,24.19,0.0,0,5.209961
1632269571269,0.5,24.19,0.0,0,6.1884766
1632269578325,0.5,24.19,0.0,0,17.09082
1632269585382,0.5,24.19,0.0,0,4.7998047
1632269592443,1.0,24.19,0.0,0,5.1757812
1632269599493,1.0,24.19,0.0,0,4.995117
1632269606555,0.5,24.19,0.0,0,6.2021484
1632269613609,0.5,24.19,0.0,0,17.49707
1632269620665,0.0,24.19,0.0,0,5.038086
1632269627721,0.5,24.19,0.0,0,5.786133
1632269634774,1.5,24.19,0.0,0,4.975586
1632269641832,0.5,24.19,0.0,0,4.7998047
1632269648895,2.0,24.19,0.0,0,4.8583984
1632269655959,0.5,24.19,0.0,0,6.2470703
1632269663023,1.5,24.19,0.0,0,17.223633
1632269670082,0.5,24.19,0.0,0,4.975586
1632269677142,0.5,24.19,0.0,0,4.857422
1632269684196,1.0,24.19,0.0,0,5.2041016
1632269691252,1.5,24.21,0.0,0,6.4814453
1632269698315,1.0,24.19,0.0,0,17.202148
1632269705381,1.0,24.19,0.0,0,4.9160156
1632269712435,0.5,24.19,0.0,0,5.234375
1632269719498,1.0,24.19,0.0,0,4.926758
1632269726552,0.5,24.19,0.0,0,6.129883
1632269733609,1.0,24.19,0.0,0,17.323242
1632269740734,1.0,24.19,0.0,0,4.7939453
1632269747794,0.5,24.19,0.0,0,5.086914
1632269754856,1.0,24.19,0.0,0,4.916992
1632269761913,1.5,24.19,0.0,0,4.9228516
1632269768965,1.0,24.19,0.0,0,4.975586
1632269776024,1.0,24.19,0.0,0,6.1884766
1632269783089,1.5,24.19,0.0,0,17.34082
1632269790149,1.0,24.19,0.0,0,4.8583984
1632269797205,1.0,24.19,0.0,0,5.0927734
1632269804261,2.0,24.19,0.0,0,5.0341797
1632269811322,0.5,24.19,0.0,0,6.071289
1632269818390,0.5,24.19,0.0,0,17.25879
1632269825450,0.5,24.19,0.0,0,5.948242
1632269832509,1.0,24.19,0.0,0,5.234375
1632269839568,1.0,24.19,0.0,0,5.0439453
1632269846626,1.0,24.19,0.0,0,6.241211
1632269853678,1.0,24.19,0.0,0,18.913086
1632269860735,1.0,24.19,0.0,0,5.0634766
1632269867794,0.5,24.19,0.0,0,15.113281
1632269874852,1.0,24.19,0.0,0,4.8583984
1632269881904,1.0,24.19,0.0,0,5.0478516
1632269888964,1.5,24.19,0.0,0,4.975586
1632269896021,0.5,24.19,0.0,0,6.2470703
1632269903085,1.0,24.19,0.0,0,18.081055
1632269910142,1.5,24.19,0.0,0,5.0908203
1632269917203,1.0,24.19,0.0,0,5.7373047
1632269924277,2.5,24.19,0.0,0,5.0341797
1632269931337,0.5,24.19,0.0,0,6.4853516
1632269938400,1.5,24.19,0.0,0,17.32129
1632269945458,1.0,24.19,0.0,0,4.9697266
1632269952518,1.0,24.19,0.0,0,5.1748047
1632269959575,1.0,24.19,0.0,0,4.916992
1632269966620,1.0,24.21,0.0,0,6.6992188
1632269973676,0.5,24.19,0.0,0,17.50586
1632269980725,0.5,24.19,0.0,0,5.0283203
1632269987781,1.0,24.19,0.0,0,5.0927734
1632269994837,2.0,24.21,0.0,0,4.8583984
1632270001890,1.0,24.19,0.0,0,4.916992
1632270008939,1.5,24.19,0.0,0,5.209961
1632270016002,0.5,24.19,0.0,0,6.364258
1632270023068,0.5,24.19,0.0,0,17.439453
1632270030128,1.0,24.19,0.0,0,4.8583984
1632270037185,1.0,24.21,0.0,0,4.7998047
1632270044240,1.5,24.19,0.0,0,5.0927734
1632270051296,0.0,24.19,0.0,0,6.2460938
1632270058349,1.0,24.19,0.0,0,17.555664
1632270065403,0.5,24.19,0.0,0,4.8583984
1632270072460,0.5,24.21,0.0,0,5.234375
1632270079518,0.5,24.19,0.0,0,4.975586
1632270086572,0.5,24.19,0.0,0,6.364258
1632270093631,1.5,24.19,0.0,0,17.143555
1632270100700,1.0,24.19,0.0,0,4.916992
1632270107762,0.5,24.19,0.0,0,5.727539
1632270114818,2.0,24.19,0.0,0,4.7998047
1632270121872,1.5,24.19,0.0,0,4.864258
1632270128932,1.0,24.19,0.0,0,5.2509766
1632270135994,1.0,24.19,0.0,0,7.4541016
1632270143052,0.0,24.21,0.0,0,17.322266
1632270150112,1.0,24.19,0.0,0,4.975586
1632270157173,0.5,24.19,0.0,0,4.9160156
1632270164221,3.5,24.19,0.0,0,5.209961
1632270171279,0.5,24.19,0.0,0,6.2470703
1632270178335,1.0,24.19,0.0,0,17.208008
1632270185386,0.5,24.19,0.0,0,4.916992
1632270192465,1.5,24.21,0.0,0,5.1757812
1632270199527,2.5,24.19,0.0,0,4.8583984
1632270206584,0.5,24.19,0.0,0,6.305664
1632270213640,0.5,24.19,0.0,0,20.926758
1632270220698,0.5,24.19,0.0,0,5.2128906
1632270227750,0.5,24.19,0.0,0,5.198242
1632270234808,1.5,24.21,0.0,0,4.916992
1632270241861,1.0,24.19,0.0,0,6.1884766
1632270248919,2.5,24.19,0.0,0,4.9160156
1632270255974,0.5,24.19,0.0,0,6.364258
1632270263037,0.5,24.19,0.0,0,17.389648
1632270270096,1.0,24.19,0.0,0,4.7998047
1632270277156,1.0,24.19,0.0,0,4.9746094
1632270284210,1.0,24.21,0.0,0,5.033203
1632270291268,2.0,24.21,0.0,0,6.071289
1632270298319,1.0,24.19,0.0,0,17.262695
1632270305379,0.5,24.19,0.0,0,5.145508
1632270312440,0.5,24.19,0.0,0,4.916992
1632270319494,1.5,24.21,0.0,0,5.2509766
1632270326552,0.0,24.21,0.0,0,6.129883
1632270333608,0.0,24.21,0.0,0,17.202148
1632270340671,0.5,24.19,0.0,0,4.8583984
1632270347726,0.0,24.19,0.0,0,4.8554688
1632270354786,1.5,24.21,0.0,0,4.9697266
1632270361841,1.0,24.21,0.0,0,6.2470703
1632270368899,1.0,24.21,0.0,0,12.756836
1632270375951,1.5,24.19,0.0,0,6.236328
1632270383008,2.5,24.21,0.0,0,18.080078
1632270390083,0.5,24.21,0.0,0,5.0927734
1632270397144,1.0,24.21,0.0,0,5.022461
1632270404209,2.0,24.19,0.0,0,5.033203
1632270411274,0.0,24.19,0.0,0,6.071289
1632270418337,1.5,24.19,0.0,0,17.149414
1632270425399,0.5,24.19,0.0,0,4.8583984
1632270432455,1.0,24.21,0.0,0,5.0283203
1632270439520,2.0,24.21,0.0,0,4.975586
1632270446583,1.0,24.21,0.0,0,6.1884766
1632270453640,1.0,24.19,0.0,0,17.333008
1632270460710,0.5,24.21,0.0,0,4.916992
1632270467764,0.5,24.21,0.0,0,5.0341797
1632270474819,1.5,24.21,0.0,0,5.0341797
1632270481872,0.5,24.19,0.0,0,6.2402344
1632270488930,1.5,24.19,0.0,0,6.6123047
1632270495995,1.5,24.19,0.0,0,6.305664
1632270503047,1.0,24.21,0.0,0,17.273438
1632270510097,1.5,24.21,0.0,0,6.4228516
1632270517155,0.5,24.19,0.0,0,4.7998047
1632270524205,1.0,24.19,0.0,0,5.8447266
1632270531262,0.5,24.19,0.0,0,6.129883
1632270538325,0.5,24.21,0.0,0,17.144531
1632270545381,0.5,24.19,0.0,0,5.326172
1632270552444,0.0,24.19,0.0,0,4.8583984
1632270559498,1.5,24.19,0.0,0,5.102539
1632270566556,0.0,24.19,0.0,0,6.1875
1632270573620,0.5,24.19,0.0,0,17.194336
1632270580677,1.0,24.21,0.0,0,3.0605469
1632270587740,0.5,24.21,0.0,0,5.727539
1632270594788,1.0,24.21,0.0,0,5.0927734
1632270601849,0.0,24.21,0.0,0,6.1884766
1632270608915,0.5,24.19,0.0,0,8.972656
1632270616006,1.5,24.19,0.0,0,6.2939453
1632270623064,1.0,24.21,0.0,0,17.381836
1632270630119,0.5,24.21,0.0,0,5.0341797
1632270637181,1.0,24.19,0.0,0,4.8583984
1632270644231,2.0,24.19,0.0,0,5.0927734
1632270651292,0.5,24.21,0.0,0,6.1875
1632270658358,1.5,24.21,0.0,0,17.481445
1632270665419,0.0,24.19,0.0,0,4.8583984
1632270672478,1.5,24.21,0.0,0,5.024414
1632270679539,1.5,24.19,0.0,0,5.0966797
1632270686594,0.0,24.21,0.0,0,6.1289062
1632270693652,0.5,24.21,0.0,0,17.331055
1632270700706,0.0,24.21,0.0,0,4.7998047
1632270707763,0.5,24.19,0.0,0,5.2685547
1632270714816,2.5,24.19,0.0,0,5.0927734
1632270721868,1.0,24.21,0.0,0,6.2470703
1632270728923,1.0,24.21,0.0,0,18.12793
1632270735981,0.5,24.21,0.0,0,6.2939453
1632270743047,1.5,24.19,0.0,0,17.266602
1632270750108,1.0,24.19,0.0,0,5.2685547
1632270757152,1.0,24.21,0.0,0,5.0341797
1632270764204,2.5,24.21,0.0,0,5.5908203
1632270771266,1.0,24.21,0.0,0,6.2470703
1632270778321,0.5,24.19,0.0,0,17.200195
1632270785376,1.0,24.19,0.0,0,5.0927734
1632270792434,1.0,24.21,0.0,0,5.209961
1632270799491,2.0,24.21,0.0,0,4.8095703
1632270806550,1.0,24.19,0.0,0,6.129883
1632270813605,1.0,24.19,0.0,0,17.143555
1632270820664,0.0,24.19,0.0,0,4.975586
1632270827718,2.0,24.19,0.0,0,5.4316406
1632270834781,1.0,24.21,0.0,0,4.973633
1632270841836,0.5,24.21,0.0,0,6.5439453
1632270848888,1.0,24.19,0.0,0,17.201172
1632270855948,0.5,24.19,0.0,0,4.7998047
1632270863007,0.5,24.19,0.0,0,17.605469
1632270870072,1.0,24.21,0.0,0,4.916992
1632270877128,1.0,24.21,0.0,0,4.975586
1632270884174,1.5,24.21,0.0,0,5.0927734
1632270891232,0.5,24.21,0.0,0,6.1884766
1632270898284,1.5,24.21,0.0,0,17.317383
1632270905344,0.5,24.21,0.0,0,4.7998047
1632270912406,1.0,24.21,0.0,0,4.9697266
1632270919457,1.0,24.21,0.0,0,4.8583984
1632270926516,1.0,24.21,0.0,0,6.305664
1632270933583,1.0,24.19,0.0,0,17.725586
1632270940634,1.0,24.21,0.0,0,4.8583984
1632270947724,3.0,24.21,0.0,0,5.198242
1632270954778,1.5,24.21,0.0,0,4.916992
1632270961843,0.5,24.21,0.0,0,6.2285156
1632270968916,1.5,24.21,0.0,0,17.203125
1632270975977,0.5,24.21,0.0,0,5.033203
1632270983031,1.0,24.21,0.0,0,17.385742
1632270990089,0.5,24.21,0.0,0,5.091797
1632270997143,0.5,24.21,0.0,0,4.916992
1632271004197,2.0,24.19,0.0,0,5.7265625
1632271011249,0.5,24.19,0.0,0,6.364258
1632271018302,0.0,24.21,0.0,0,16.953125
1632271025358,0.0,24.21,0.0,0,5.0341797
1632271032414,0.5,24.19,0.0,0,4.9160156
1632271039474,2.5,24.19,0.0,0,4.8583984
1632271046531,1.0,24.19,0.0,0,6.4804688
1632271053595,0.5,24.21,0.0,0,17.436523
1632271060644,1.0,24.21,0.0,0,4.916992
1632271067705,3.5,24.19,0.0,0,5.2685547
1632271074759,2.0,24.19,0.0,0,4.928711
1632271081816,1.0,24.19,0.0,0,6.364258
1632271088880,1.5,24.21,0.0,0,17.268555
1632271095941,0.0,24.19,0.0,0,4.8583984
1632271102996,2.0,24.21,0.0,0,4.9853516
1632271110049,0.5,24.19,0.0,0,4.975586
1632271117119,1.0,24.19,0.0,0,4.916992
1632271124170,2.5,24.21,0.0,0,5.151367
1632271131222,33.2,24.21,0.0,0,260.96484
1632271138275,1.5,24.19,0.0,0,17.088867
1632271145368,1.5,24.21,0.0,0,5.8466797
1632271152427,1.5,24.21,0.0,0,4.7998047
1632271159489,1.5,24.21,0.0,0,4.8583984
1632271166548,0.5,24.21,0.0,0,6.2470703
1632271173600,1.0,24.21,0.0,0,17.204102
1632271180655,1.5,24.21,0.0,0,5.2509766
1632271187711,2.5,24.21,0.0,0,5.0927734
1632271194774,0.5,24.21,0.0,0,7.5859375
1632271201845,1.0,24.21,0.0,0,6.2470703
1632271208887,0.5,24.21,0.0,0,17.952148
1632271215948,0.0,24.21,0.0,0,5.0341797
1632271223012,1.0,24.21,0.0,0,4.864258
1632271230060,0.5,24.21,0.0,0,4.7998047
1632271237123,1.5,24.21,0.0,0,4.7998047
1632271244178,1.0,24.21,0.0,0,5.083008
1632271251233,0.5,24.21,0.0,0,6.4804688
1632271258297,1.0,24.21,0.0,0,17.24707
1632271265350,0.0,24.21,0.0,0,4.915039
1632271272409,1.5,24.21,0.0,0,4.848633
1632271279473,1.5,24.21,0.0,0,4.7998047
1632271286527,0.5,24.21,0.0,0,6.129883
1632271293587,0.5,24.21,0.0,0,17.32129
1632271300644,1.0,24.21,0.0,0,4.864258
1632271307698,3.5,24.21,0.0,0,5.0341797
1632271314753,2.0,24.21,0.0,0,7.5253906
1632271321802,1.0,24.21,0.0,0,6.305664
1632271328850,0.5,24.21,0.0,0,17.375977
1632271335906,0.5,24.21,0.0,0,4.741211
1632271342957,0.0,24.21,0.0,0,4.7998047
1632271350014,2.5,24.21,0.0,0,4.961914
1632271357067,0.5,24.21,0.0,0,6.129883
1632271364118,1.5,24.21,0.0,0,5.0927734
1632271371182,1.0,24.21,0.0,0,6.2470703
1632271378246,1.0,24.21,0.0,0,17.204102
1632271385303,1.5,24.21,0.0,0,5.098633
1632271392361,1.5,24.21,0.0,0,4.8583984
1632271399421,2.0,24.19,0.0,0,5.0341797
1632271406473,0.5,24.21,0.0,0,6.2470703
1632271413525,1.5,24.21,0.0,0,17.201172
1632271420586,0.0,24.21,0.0,0,5.0341797
1632271427648,3.0,24.21,0.0,0,5.0908203
1632271434713,1.5,24.21,0.0,0,7.9179688
1632271441773,1.5,24.21,0.0,0,6.305664
1632271448830,0.5,24.21,0.0,0,17.198242
1632271455883,1.0,24.21,0.0,0,4.8583984
1632271462942,0.0,24.21,0.0,0,5.102539
1632271469996,1.0,24.21,0.0,0,4.916992
1632271477053,0.5,24.21,0.0,0,6.241211
1632271484115,2.0,24.21,0.0,0,7.651367
1632271491163,1.0,24.21,0.0,0,6.1884766
1632271498217,2.0,24.21,0.0,0,17.202148
1632271505274,0.5,24.21,0.0,0,5.151367
1632271512338,1.0,24.21,0.0,0,5.0927734
1632271519401,2.0,24.21,0.0,0,4.9052734
1632271526456,0.5,24.21,0.0,0,6.1884766
1632271533513,0.5,24.21,0.0,0,17.204102
1632271540565,1.5,24.21,0.0,0,4.857422
1632271547622,2.5,24.21,0.0,0,4.9746094
1632271554681,1.5,24.21,0.0,0,7.46875
1632271561743,1.0,24.21,0.0,0,6.522461
1632271568812,0.0,24.21,0.0,0,17.549805
1632271575868,0.5,24.21,0.0,0,4.975586
1632271582921,0.5,24.21,0.0,0,4.9716797
1632271589977,2.5,24.21,0.0,0,4.7998047
1632271597039,0.5,24.21,0.0,0,6.1289062
1632271604097,1.0,24.21,0.0,0,17.66504
1632271611152,0.5,24.21,0.0,0,5.151367
1632271618206,1.5,24.21,0.0,0,17.200195
1632271625263,0.5,24.21,0.0,0,5.709961
1632271632328,1.0,24.21,0.0,0,4.7998047
1632271639380,2.0,24.11,0.0,0,265.19238
1632271646440,1.0,24.14,0.0,0,7.260742
1632271653491,1.0,24.14,0.0,0,17.200195
1632271660550,1.0,24.14,0.0,0,4.975586
1632271667612,2.5,24.11,0.0,0,5.1503906
1632271674677,2.5,24.11,0.0,0,7.3476562
1632271681738,1.0,24.14,0.0,0,6.364258
1632271688802,0.0,24.14,0.0,0,17.375977
1632271695895,1.0,24.11,0.0,0,4.8583984
1632271702954,2.0,24.14,0.0,0,4.979492
1632271710005,1.5,24.11,0.0,0,4.975586
1632271717065,0.5,24.14,0.0,0,6.245117
1632271724120,1.0,24.14,0.0,0,17.49707
1632271731174,0.5,24.11,0.0,0,4.798828
1632271738223,1.0,24.11,0.0,0,17.382812
1632271745287,1.5,24.11,0.0,0,4.7998047
1632271752349,1.0,24.14,0.0,0,5.426758
1632271759405,1.0,24.14,0.0,0,5.131836
1632271766461,1.5,24.14,0.0,0,6.1289062
1632271773525,0.5,24.11,0.0,0,17.499023
1632271780588,1.0,24.11,0.0,0,4.9160156
1632271787652,2.5,24.11,0.0,0,5.2685547
1632271794706,1.0,24.14,0.0,0,7.4101562
1632271801770,1.0,24.14,0.0,0,6.1884766
1632271808826,0.5,24.14,0.0,0,17.325195
1632271815887,1.0,24.14,0.0,0,5.3623047
1632271822953,1.5,24.14,0.0,0,4.8583984
1632271830015,1.5,24.14,0.0,0,5.551758
1632271837070,0.0,24.14,0.0,0,6.2841797
1632271844116,0.5,24.14,0.0,0,17.442383
1632271851174,0.5,24.14,0.0,0,4.916992
1632271858230,2.0,24.14,0.0,0,17.30957
1632271865293,0.5,24.14,0.0,0,5.024414
1632271872355,0.5,24.14,0.0,0,4.975586
1632271879411,1.0,24.14,0.0,0,4.9941406
1632271886464,1.0,24.14,0.0,0,6.1289062
1632271893522,0.5,24.14,0.0,0,17.379883
1632271900579,1.5,24.14,0.0,0,4.975586
1632271907640,3.5,24.14,0.0,0,5.3271484
1632271914692,1.5,24.14,0.0,0,7.703125
1632271921779,0.5,24.14,0.0,0,6.129883
1632271928828,0.0,24.11,0.0,0,17.204102
1632271935885,0.5,24.14,0.0,0,4.857422
1632271942940,1.0,24.14,0.0,0,5.553711
1632271949997,1.5,24.14,0.0,0,4.8583984
1632271957051,1.0,24.14,0.0,0,6.1289062
1632271964109,0.0,24.14,0.0,0,17.493164
1632271971171,1.0,24.14,0.0,0,5.609375
1632271978227,0.5,24.14,0.0,0,17.201172
1632271985290,0.5,24.14,0.0,0,4.916992
1632271992346,1.0,24.14,0.0,0,4.8583984
1632271999405,2.0,24.11,0.0,0,4.995117
1632272006466,0.5,24.14,0.0,0,6.071289
1632272013524,0.5,24.14,0.0,0,17.37793
1632272020583,0.0,24.14,0.0,0,5.9228516
1632272027660,0.5,24.14,0.0,0,5.0927734
1632272034718,3.0,24.14,0.0,0,7.3515625
1632272041770,1.0,24.14,0.0,0,6.2197266
1632272048828,1.0,24.14,0.0,0,17.555664
1632272055882,1.0,24.14,0.0,0,4.916992
1632272062965,1.0,24.14,0.0,0,4.926758
1632272070020,1.0,24.14,0.0,0,5.484375
1632272077084,1.0,24.14,0.0,0,6.1884766
1632272084139,0.5,24.14,0.0,0,17.379883
1632272091196,1.0,24.14,0.0,0,4.7998047
1632272098255,1.0,24.14,0.0,0,17.317383
1632272105307,1.5,24.14,0.0,0,5.6689453
1632272112384,1.0,24.14,0.0,0,4.741211
1632272119437,1.0,24.14,0.0,0,5.1103516
1632272126500,1.0,24.14,0.0,0,6.129883
1632272133553,15.9,24.37,0.0,0,283.66016
1632272140635,1.0,24.37,0.0,0,5.0126953
1632272147695,0.5,24.37,0.0,0,5.151367
1632272154746,1.0,24.37,0.0,0,7.46875
1632272161797,0.5,24.37,0.0,0,6.178711
1632272168868,0.5,24.14,0.0,0,17.381836
1632272175934,1.5,24.14,0.0,0,5.0341797
1632272182997,1.0,24.14,0.0,0,5.0439453
1632272190061,1.5,24.14,0.0,0,5.0927734
1632272197117,2.0,24.14,0.0,0,6.2470703
1632272204171,1.0,24.14,0.0,0,17.44043
1632272211244,0.5,24.14,0.0,0,5.3095703
1632272218296,0.5,24.14,0.0,0,17.38379
1632272225352,0.0,24.14,0.0,0,4.8583984
1632272232420,0.5,24.14,0.0,0,4.8583984
1632272239476,1.5,24.14,0.0,0,5.1123047
1632272246531,1.5,24.14,0.0,0,6.881836
1632272253591,1.5,24.14,0.0,0,17.319336
1632272260646,0.5,24.14,0.0,0,4.8583984
1632272267699,0.5,24.14,0.0,0,5.3740234
1632272274761,3.0,24.14,0.0,0,7.5273438
1632272281818,1.0,24.11,0.0,0,6.0703125
1632272288876,0.5,24.14,0.0,0,17.264648
1632272295939,0.5,24.14,0.0,0,4.741211
1632272303001,0.5,24.14,0.0,0,4.9189453
1632272310072,2.0,24.14,0.0,0,4.9160156
1632272317128,1.5,24.11,0.0,0,6.1884766
1632272324181,0.5,24.11,0.0,0,18.069336
1632272331236,1.0,24.14,0.0,0,4.9160156
1632272338304,2.0,24.14,0.0,0,17.38086
1632272345361,1.5,24.14,0.0,0,5.2998047
1632272352423,0.5,24.14,0.0,0,5.272461
1632272359476,1.5,24.14,0.0,0,4.916992
1632272366534,0.0,24.14,0.0,0,6.1884766
1632272373596,1.0,24.14,0.0,0,17.204102
1632272380654,0.5,24.14,0.0,0,4.9677734
1632272387718,0.5,24.14,0.0,0,5.7851562
1632272394774,1.5,24.14,0.0,0,5.0908203
1632272401836,1.0,24.06,0.0,0,6.698242
1632272408899,1.5,24.06,0.0,0,17.379883
1632272415961,1.0,24.06,0.0,0,4.975586
1632272423026,1.5,24.06,0.0,0,4.916992
1632272430090,1.0,24.06,0.0,0,5.0927734
1632272437152,1.0,24.06,0.0,0,6.1884766
1632272444194,0.0,24.06,0.0,0,17.606445
1632272451261,0.0,24.06,0.0,0,5.2089844
1632272458342,0.0,24.06,0.0,0,17.08496
1632272465397,0.5,24.06,0.0,0,4.975586
1632272472463,0.5,24.06,0.0,0,4.916992
1632272479526,2.0,24.06,0.0,0,5.0927734
1632272486589,1.5,24.06,0.0,0,6.4228516
